MSOA21CD,provider_code,provider_name
E02005308,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust"
E02001827,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001828,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001829,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001830,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001831,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001832,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001833,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001834,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001835,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001836,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001837,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001838,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001839,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001840,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001841,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001843,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001844,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001846,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001847,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001848,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001849,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001851,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001852,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001855,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001856,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001857,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001868,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001869,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001870,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001871,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001872,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001874,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001877,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001878,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001880,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001881,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001882,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001883,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001884,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001888,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001889,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001890,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001892,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001893,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001895,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001896,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001897,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001898,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001899,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001900,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001901,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001902,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001903,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001904,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001905,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001906,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001907,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001908,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001909,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001910,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001911,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001913,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001914,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001915,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001916,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001918,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001919,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001920,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001921,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001922,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001923,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001924,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001925,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001926,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001927,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001928,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001929,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001930,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001931,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001932,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001933,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001934,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001935,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001936,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001937,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001938,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001939,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001941,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001942,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001943,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001944,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001945,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001946,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001947,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001948,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001949,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001950,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001951,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001952,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001953,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001954,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001955,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001956,RRK,University Hospitals Birmingham NHS Foundation Trust
E02001957,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002081,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002082,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002083,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002084,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002085,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002086,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002087,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002088,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002089,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002090,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002091,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002092,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002093,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002094,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002095,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002096,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002097,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002098,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002099,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002101,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002102,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002103,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002104,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002105,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002106,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002107,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002108,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002109,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002137,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002141,RRK,University Hospitals Birmingham NHS Foundation Trust
E02002148,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006156,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006157,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006218,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006219,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006221,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006222,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006223,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006224,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006225,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006226,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006698,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006699,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006700,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006807,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006808,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006895,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006896,RRK,University Hospitals Birmingham NHS Foundation Trust
E02006900,RRK,University Hospitals Birmingham NHS Foundation Trust
E02007038,RRK,University Hospitals Birmingham NHS Foundation Trust
E02007039,RRK,University Hospitals Birmingham NHS Foundation Trust
E02007040,RRK,University Hospitals Birmingham NHS Foundation Trust
E02000001,RRV,University College London Hospitals NHS Foundation Trust
E02000166,RRV,University College London Hospitals NHS Foundation Trust
E02000168,RRV,University College London Hospitals NHS Foundation Trust
E02000172,RRV,University College London Hospitals NHS Foundation Trust
E02000174,RRV,University College London Hospitals NHS Foundation Trust
E02000180,RRV,University College London Hospitals NHS Foundation Trust
E02000183,RRV,University College London Hospitals NHS Foundation Trust
E02000184,RRV,University College London Hospitals NHS Foundation Trust
E02000186,RRV,University College London Hospitals NHS Foundation Trust
E02000187,RRV,University College London Hospitals NHS Foundation Trust
E02000188,RRV,University College London Hospitals NHS Foundation Trust
E02000191,RRV,University College London Hospitals NHS Foundation Trust
E02000192,RRV,University College London Hospitals NHS Foundation Trust
E02000193,RRV,University College London Hospitals NHS Foundation Trust
E02000559,RRV,University College London Hospitals NHS Foundation Trust
E02000561,RRV,University College London Hospitals NHS Foundation Trust
E02000562,RRV,University College London Hospitals NHS Foundation Trust
E02000563,RRV,University College London Hospitals NHS Foundation Trust
E02000564,RRV,University College London Hospitals NHS Foundation Trust
E02000565,RRV,University College London Hospitals NHS Foundation Trust
E02000566,RRV,University College London Hospitals NHS Foundation Trust
E02000567,RRV,University College London Hospitals NHS Foundation Trust
E02000568,RRV,University College London Hospitals NHS Foundation Trust
E02000569,RRV,University College London Hospitals NHS Foundation Trust
E02000570,RRV,University College London Hospitals NHS Foundation Trust
E02000571,RRV,University College London Hospitals NHS Foundation Trust
E02000572,RRV,University College London Hospitals NHS Foundation Trust
E02000573,RRV,University College London Hospitals NHS Foundation Trust
E02000574,RRV,University College London Hospitals NHS Foundation Trust
E02000575,RRV,University College London Hospitals NHS Foundation Trust
E02000576,RRV,University College London Hospitals NHS Foundation Trust
E02000970,RRV,University College London Hospitals NHS Foundation Trust
E02000972,RRV,University College London Hospitals NHS Foundation Trust
E02000977,RRV,University College London Hospitals NHS Foundation Trust
E02007115,RRV,University College London Hospitals NHS Foundation Trust
E02001709,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001710,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001711,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001712,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001713,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001714,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001715,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001718,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001719,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001720,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001721,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001722,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001723,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001724,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001725,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001726,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001727,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001728,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001729,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001732,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001734,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001735,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001737,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001741,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001749,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001751,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001755,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001756,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02001767,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02005725,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02005726,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02006893,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02007095,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02007096,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02007097,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02007098,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02007099,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02007100,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02007101,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02007102,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02007103,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02007104,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust
E02004600,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004601,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004602,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004603,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004604,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004605,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004606,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004607,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004608,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004609,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004610,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004611,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004612,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004613,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004614,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004615,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004616,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004617,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004618,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004619,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004620,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004621,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004622,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004624,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004625,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004626,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004627,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004628,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004629,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004630,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004631,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004632,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004633,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004634,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004635,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004636,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004637,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004638,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004639,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004640,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004641,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004642,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004643,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004644,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004645,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004646,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004647,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004648,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004649,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004650,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004651,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004652,RTE,Gloucestershire Hospitals NHS Foundation Trust
E02004653,RTE,Gloucestershire Hospitals NHS Foundation Trust
